NoAction,Action,Num
-24.10973733,-196.5857019,40201
-23.95079636,-196.5857019,40202
-23.91666643,-196.5857019,40203
-24.02147893,-196.5857019,40204
-24.09233952,-196.5857019,40205
-24.00720587,-196.5857019,40206
-24.06244673,-196.5857019,40207
-23.87764663,-196.5857019,40208
-23.87417257,-196.5857019,40209
-23.82853492,-196.5857019,40210
-23.88348347,-196.5857019,40211
-23.96069086,-196.5857019,40212
-24.07581162,-196.5857019,40213
-23.98035309,-196.5857019,40214
-23.89056511,-196.5857019,40215
-24.0045365,-196.5857019,40216
-24.09864179,-196.5857019,40217
-24.20884587,-196.5857019,40218
-24.06999836,-196.5857019,40219
-24.06462625,-196.5857019,40220
-24.10496566,-196.5857019,40221
-24.09160538,-196.5857019,40222
-24.14001889,-196.5857019,40223
-24.12841674,-196.5857019,40224
-24.11103987,-196.5857019,40225
-24.09861743,-196.5857019,40226
-24.10874878,-196.5857019,40227
-24.13886566,-196.5857019,40228
-24.06567468,-196.5857019,40229
-24.12327641,-196.5857019,40230
-24.10238387,-196.5857019,40231
-23.92563927,-196.5857019,40232
-23.99983898,-196.5857019,40233
-24.04482286,-196.5857019,40234
-24.09175687,-196.5857019,40235
-24.05339796,-196.5857019,40236
-23.98799824,-196.5857019,40237
-23.98694598,-196.5857019,40238
-24.04649583,-196.5857019,40239
-24.14359066,-196.5857019,40240
-24.22082065,-196.5857019,40241
-24.08679854,-196.5857019,40242
-24.08351621,-196.5857019,40243
-24.08628633,-196.5857019,40244
-24.20476918,-196.5857019,40245
-24.10599937,-196.5857019,40246
-24.04035523,-196.5857019,40247
-23.99901377,-196.5857019,40248
-23.93381507,-196.5857019,40249
-24.07055839,-196.5857019,40250
-24.06093104,-196.5857019,40251
-24.16995753,-196.5857019,40252
-24.12442992,-196.5857019,40253
-24.15590934,-196.5857019,40254
-24.19201721,-196.5857019,40255
-24.05494756,-196.5857019,40256
-23.92056548,-196.5857019,40257
-23.9655146,-196.5857019,40258
-24.0029831,-196.5857019,40259
-24.06639387,-196.5857019,40260
-24.03085187,-196.5857019,40261
-24.04194624,-196.5857019,40262
-24.08029124,-196.5857019,40263
-24.01918022,-196.5857019,40264
-24.04673017,-196.5857019,40265
-24.1364737,-196.5857019,40266
-24.02298714,-196.5857019,40267
-24.12471119,-196.5857019,40268
-24.04763978,-196.5857019,40269
-24.08391837,-196.5857019,40270
-24.11268619,-196.5857019,40271
-24.0580236,-196.5857019,40272
-24.18120121,-196.5857019,40273
-24.12868063,-196.5857019,40274
-24.11206063,-196.5857019,40275
-24.18409061,-196.5857019,40276
-24.16013854,-196.5857019,40277
-24.10267266,-196.5857019,40278
-24.1167595,-196.5857019,40279
-24.08213715,-196.5857019,40280
-24.12699213,-196.5857019,40281
-24.05944453,-196.5857019,40282
-24.08917694,-196.5857019,40283
-24.13971074,-196.5857019,40284
-24.10071002,-196.5857019,40285
-24.05966869,-196.5857019,40286
-24.08461779,-196.5857019,40287
-24.00567492,-196.5857019,40288
-24.13384674,-196.5857019,40289
-23.98127337,-196.5857019,40290
-24.09772876,-196.5857019,40291
-24.11751198,-196.5857019,40292
-24.06868275,-196.5857019,40293
-24.0197333,-196.5857019,40294
-24.00636125,-196.5857019,40295
-23.96701536,-196.5857019,40296
-24.02807897,-196.5857019,40297
-24.04013169,-196.5857019,40298
-24.14939801,-196.5857019,40299
-23.96659426,-196.5857019,40300
-23.9909607,-196.5857019,40301
-24.030519,-196.5857019,40302
-24.11879849,-196.5857019,40303
-24.08324624,-196.5857019,40304
-24.04576349,-196.5857019,40305
-24.06388617,-196.5857019,40306
-24.01535777,-196.5857019,40307
-24.04772608,-196.5857019,40308
-23.99627362,-196.5857019,40309
-24.07604696,-196.5857019,40310
-24.11870892,-196.5857019,40311
-24.15391068,-196.5857019,40312
-24.09595975,-196.5857019,40313
-24.11185023,-196.5857019,40314
-24.10358827,-196.5857019,40315
-24.12263914,-196.5857019,40316
-24.11591024,-196.5857019,40317
-24.15420822,-196.5857019,40318
-24.12971506,-196.5857019,40319
-24.08961325,-196.5857019,40320
-24.00804946,-196.5857019,40321
-24.03088117,-196.5857019,40322
-24.05178007,-196.5857019,40323
-24.0822393,-196.5857019,40324
-24.03345891,-196.5857019,40325
-24.0096906,-196.5857019,40326
-24.05113801,-196.5857019,40327
-24.01397446,-196.5857019,40328
-23.99054062,-196.5857019,40329
-23.98911611,-196.5857019,40330
-23.95794445,-196.5857019,40331
-24.0393802,-196.5857019,40332
-24.017564,-196.5857019,40333
-23.98637767,-196.5857019,40334
-24.06834599,-196.5857019,40335
-24.01531675,-196.5857019,40336
-23.95469875,-196.5857019,40337
-23.94960256,-196.5857019,40338
-23.97829798,-196.5857019,40339
-24.02576193,-196.5857019,40340
-24.02977031,-196.5857019,40341
-24.02640934,-196.5857019,40342
-24.04303315,-196.5857019,40343
-24.06107015,-196.5857019,40344
-24.06773376,-196.5857019,40345
-24.06553134,-196.5857019,40346
-24.03623516,-196.5857019,40347
-24.03268591,-196.5857019,40348
-23.95098997,-196.5857019,40349
-23.95122757,-196.5857019,40350
-24.03722834,-196.5857019,40351
-23.9802766,-196.5857019,40352
-24.06044259,-196.5857019,40353
-24.06568076,-196.5857019,40354
-24.0623599,-196.5857019,40355
-24.08603972,-196.5857019,40356
-24.04750469,-196.5857019,40357
-24.04524574,-196.5857019,40358
-24.00030869,-196.5857019,40359
-23.99025282,-196.5857019,40360
-23.77504235,-196.5857019,40361
-23.91279316,-196.5857019,40362
-23.91958719,-196.5857019,40363
-23.98137434,-196.5857019,40364
-24.01120956,-196.5857019,40365
-24.01182344,-196.5857019,40366
-23.99533453,-196.5857019,40367
-24.07507963,-196.5857019,40368
-24.07072889,-196.5857019,40369
-24.02319273,-196.5857019,40370
-24.04549181,-196.5857019,40371
-24.11262148,-196.5857019,40372
-24.10428134,-196.5857019,40373
-24.03149561,-196.5857019,40374
-23.98933064,-196.5857019,40375
-23.9694768,-196.5857019,40376
-23.95748293,-196.5857019,40377
-23.96897036,-196.5857019,40378
-24.00577227,-196.5857019,40379
-24.02529546,-196.5857019,40380
-23.98303669,-196.5857019,40381
-23.94842343,-196.5857019,40382
-23.93101034,-196.5857019,40383
-23.95023439,-196.5857019,40384
-23.99492168,-196.5857019,40385
-23.9580481,-196.5857019,40386
-23.93220738,-196.5857019,40387
-24.03542872,-196.5857019,40388
-23.99288895,-196.5857019,40389
-24.02067924,-196.5857019,40390
-23.98595969,-196.5857019,40391
-24.04713041,-196.5857019,40392
-24.0183992,-196.5857019,40393
-24.07714669,-196.5857019,40394
-24.07231218,-196.5857019,40395
-23.96755206,-196.5857019,40396
-24.05000497,-196.5857019,40397
-24.05768458,-196.5857019,40398
-24.0775307,-196.5857019,40399
-24.07731601,-196.5857019,40400
-23.98737153,-196.5857019,40401
-24.06621741,-196.5857019,40402
-24.09836428,-196.5857019,40403
-24.05220601,-196.5857019,40404
-24.08494254,-196.5857019,40405
-24.05603437,-196.5857019,40406
-24.04410373,-196.5857019,40407
-24.0370173,-196.5857019,40408
-24.04768672,-196.5857019,40409
-24.07811135,-196.5857019,40410
-24.00659627,-196.5857019,40411
-24.05502775,-196.5857019,40412
-24.00954057,-196.5857019,40413
-24.04815541,-196.5857019,40414
-24.08831634,-196.5857019,40415
-24.05735446,-196.5857019,40416
-24.0324229,-196.5857019,40417
-24.0604984,-196.5857019,40418
-24.02784206,-196.5857019,40419
-24.00069584,-196.5857019,40420
-24.01402002,-196.5857019,40421
-24.06951731,-196.5857019,40422
-24.0439606,-196.5857019,40423
-24.04602443,-196.5857019,40424
-24.06421936,-196.5857019,40425
-24.0798004,-196.5857019,40426
-24.05547969,-196.5857019,40427
-23.81336342,-196.5857019,40428
-23.98679806,-196.5857019,40429
-24.02442899,-196.5857019,40430
-23.9846994,-196.5857019,40431
-24.01557625,-196.5857019,40432
-24.02457952,-196.5857019,40433
-23.99868035,-196.5857019,40434
-24.00916356,-196.5857019,40435
-24.02587485,-196.5857019,40436
-24.01001689,-196.5857019,40437
-24.01493008,-196.5857019,40438
-24.06180502,-196.5857019,40439
-23.98225865,-196.5857019,40440
-24.03957622,-196.5857019,40441
-24.08478535,-196.5857019,40442
-24.01994834,-196.5857019,40443
-23.98432606,-196.5857019,40444
-24.01500139,-196.5857019,40445
-23.99457202,-196.5857019,40446
-23.98755562,-196.5857019,40447
-24.06541083,-196.5857019,40448
-23.97991944,-196.5857019,40449
-23.98831037,-196.5857019,40450
-23.98134976,-196.5857019,40451
-24.02157713,-196.5857019,40452
-23.9943544,-196.5857019,40453
-24.02831473,-196.5857019,40454
-24.03226046,-196.5857019,40455
-24.03391005,-196.5857019,40456
-24.03224355,-196.5857019,40457
-24.06486537,-196.5857019,40458
-24.03570945,-196.5857019,40459
-24.04328713,-196.5857019,40460
-24.04529102,-196.5857019,40461
-24.04235666,-196.5857019,40462
-24.06302367,-196.5857019,40463
-24.04325246,-196.5857019,40464
-23.89901226,-196.5857019,40465
-23.91680885,-196.5857019,40466
-24.00183209,-196.5857019,40467
-24.00710943,-196.5857019,40468
-24.0254054,-196.5857019,40469
-24.04735314,-196.5857019,40470
-24.04358249,-196.5857019,40471
-24.0572985,-196.5857019,40472
-24.04593285,-196.5857019,40473
-24.02100606,-196.5857019,40474
-23.99876825,-196.5857019,40475
-24.04147614,-196.5857019,40476
-24.04142651,-196.5857019,40477
-24.00887343,-196.5857019,40478
-24.00954642,-196.5857019,40479
-23.99372719,-196.5857019,40480
-24.01114508,-196.5857019,40481
-24.00642438,-196.5857019,40482
-24.01815674,-196.5857019,40483
-24.03139316,-196.5857019,40484
-24.04541086,-196.5857019,40485
-24.00678654,-196.5857019,40486
-23.98046255,-196.5857019,40487
-23.87570109,-196.5857019,40488
-23.92935276,-196.5857019,40489
-23.91333026,-196.5857019,40490
-23.88629406,-196.5857019,40491
-23.9129642,-196.5857019,40492
-23.93906313,-196.5857019,40493
-23.98249047,-196.5857019,40494
-24.03104782,-196.5857019,40495
-23.96200996,-196.5857019,40496
-24.00575459,-196.5857019,40497
-24.04971029,-196.5857019,40498
-24.06564913,-196.5857019,40499
-24.03043797,-196.5857019,40500
-24.05309178,-196.5857019,40501
-24.05484585,-196.5857019,40502
-24.06974974,-196.5857019,40503
-24.05274358,-196.5857019,40504
-24.06770504,-196.5857019,40505
-24.03463811,-196.5857019,40506
-24.00392893,-196.5857019,40507
-24.00817734,-196.5857019,40508
-24.05134328,-196.5857019,40509
-24.0684685,-196.5857019,40510
-24.03328438,-196.5857019,40511
-23.99236095,-196.5857019,40512
-24.03741533,-196.5857019,40513
-24.03878327,-196.5857019,40514
-24.03967451,-196.5857019,40515
-24.03796678,-196.5857019,40516
-24.04861379,-196.5857019,40517
-24.0582578,-196.5857019,40518
-24.06821933,-196.5857019,40519
-24.07829188,-196.5857019,40520
-24.06199958,-196.5857019,40521
-24.0366701,-196.5857019,40522
-24.03043638,-196.5857019,40523
-24.03736093,-196.5857019,40524
-24.06618699,-196.5857019,40525
-24.07312788,-196.5857019,40526
-24.06670775,-196.5857019,40527
-24.05363234,-196.5857019,40528
-24.02787666,-196.5857019,40529
-24.05354723,-196.5857019,40530
-24.03303934,-196.5857019,40531
-24.03608952,-196.5857019,40532
-24.02284056,-196.5857019,40533
-24.02046509,-196.5857019,40534
-24.00469847,-196.5857019,40535
-24.0121332,-196.5857019,40536
-24.01402229,-196.5857019,40537
-24.02602493,-196.5857019,40538
-24.05255597,-196.5857019,40539
-24.03373575,-196.5857019,40540
-24.03380218,-196.5857019,40541
-24.0215994,-196.5857019,40542
-24.00081632,-196.5857019,40543
-24.02090576,-196.5857019,40544
-24.02088883,-196.5857019,40545
-24.03719525,-196.5857019,40546
-24.03563946,-196.5857019,40547
-24.03732449,-196.5857019,40548
-24.04392064,-196.5857019,40549
-24.06489921,-196.5857019,40550
-24.05566469,-196.5857019,40551
-24.05929766,-196.5857019,40552
-24.05179289,-196.5857019,40553
-24.0365754,-196.5857019,40554
-24.03351197,-196.5857019,40555
-24.01497245,-196.5857019,40556
-24.01706949,-196.5857019,40557
-24.01423671,-196.5857019,40558
-24.01171708,-196.5857019,40559
-24.00826046,-196.5857019,40560
-23.98135993,-196.5857019,40561
-23.98992365,-196.5857019,40562
-24.0002273,-196.5857019,40563
-24.01429898,-196.5857019,40564
-24.02307146,-196.5857019,40565
-24.02949179,-196.5857019,40566
-24.02414972,-196.5857019,40567
-24.03685259,-196.5857019,40568
-24.0511892,-196.5857019,40569
-24.02697528,-196.5857019,40570
-24.0210089,-196.5857019,40571
-24.01841393,-196.5857019,40572
-24.03072547,-196.5857019,40573
-23.98924665,-196.5857019,40574
-24.01027413,-196.5857019,40575
-24.02743479,-196.5857019,40576
-23.98038108,-196.5857019,40577
-23.96728291,-196.5857019,40578
-24.02400129,-196.5857019,40579
-24.03008241,-196.5857019,40580
-24.01526689,-196.5857019,40581
-24.01801196,-196.5857019,40582
-24.0163451,-196.5857019,40583
-24.03640701,-196.5857019,40584
-23.96694086,-196.5857019,40585
-23.97243211,-196.5857019,40586
-23.97829124,-196.5857019,40587
-24.01016612,-196.5857019,40588
-24.02221841,-196.5857019,40589
-24.02714612,-196.5857019,40590
-24.02892928,-196.5857019,40591
-24.01237667,-196.5857019,40592
-23.99460286,-196.5857019,40593
-24.01913152,-196.5857019,40594
-24.03854742,-196.5857019,40595
-24.0406576,-196.5857019,40596
-24.02792521,-196.5857019,40597
-24.01780558,-196.5857019,40598
-24.00623089,-196.5857019,40599
-24.00394021,-196.5857019,40600
-24.01947667,-196.5857019,40601
-24.01971877,-196.5857019,40602
-24.02025847,-196.5857019,40603
-24.02899991,-196.5857019,40604
-24.02937147,-196.5857019,40605
-24.0068053,-196.5857019,40606
-24.00520046,-196.5857019,40607
-24.00886944,-196.5857019,40608
-23.92270141,-196.5857019,40609
-23.90530337,-196.5857019,40610
-23.96411618,-196.5857019,40611
-23.94765208,-196.5857019,40612
-23.97322228,-196.5857019,40613
-23.99628588,-196.5857019,40614
-23.99190644,-196.5857019,40615
-23.99685804,-196.5857019,40616
-24.01481178,-196.5857019,40617
-24.02420171,-196.5857019,40618
-23.99409251,-196.5857019,40619
-24.01258526,-196.5857019,40620
-23.99662285,-196.5857019,40621
-23.99772176,-196.5857019,40622
-23.99533218,-196.5857019,40623
-23.98624619,-196.5857019,40624
-24.00635609,-196.5857019,40625
-24.01304863,-196.5857019,40626
-24.01233434,-196.5857019,40627
-24.02468948,-196.5857019,40628
-24.04450429,-196.5857019,40629
-24.0221371,-196.5857019,40630
-24.04403244,-196.5857019,40631
-24.03927022,-196.5857019,40632
-24.02922681,-196.5857019,40633
-24.03129763,-196.5857019,40634
-24.0234077,-196.5857019,40635
-24.02491966,-196.5857019,40636
-24.0425823,-196.5857019,40637
-24.02903657,-196.5857019,40638
-24.0262543,-196.5857019,40639
-24.02072038,-196.5857019,40640
-24.02674153,-196.5857019,40641
-24.03145862,-196.5857019,40642
-24.0062946,-196.5857019,40643
-24.0082283,-196.5857019,40644
-24.00689391,-196.5857019,40645
-24.00597328,-196.5857019,40646
-24.01192311,-196.5857019,40647
-24.01201261,-196.5857019,40648
-24.03271285,-196.5857019,40649
-24.02898779,-196.5857019,40650
-24.03234083,-196.5857019,40651
-24.03640729,-196.5857019,40652
-24.02894477,-196.5857019,40653
-24.02075747,-196.5857019,40654
-24.01974029,-196.5857019,40655
-24.00955196,-196.5857019,40656
-24.02025679,-196.5857019,40657
-24.02729441,-196.5857019,40658
-24.02968455,-196.5857019,40659
-24.03840952,-196.5857019,40660
-24.03475062,-196.5857019,40661
-24.03845893,-196.5857019,40662
-24.02806599,-196.5857019,40663
-24.02011214,-196.5857019,40664
-24.02771538,-196.5857019,40665
-24.0338371,-196.5857019,40666
-24.01632629,-196.5857019,40667
-24.02087235,-196.5857019,40668
-24.01780466,-196.5857019,40669
-24.01976011,-196.5857019,40670
-24.02626435,-196.5857019,40671
-24.02563229,-196.5857019,40672
-24.03072237,-196.5857019,40673
-24.03808719,-196.5857019,40674
-24.03465267,-196.5857019,40675
-24.02003609,-196.5857019,40676
-24.03242806,-196.5857019,40677
-24.03013242,-196.5857019,40678
-24.03059245,-196.5857019,40679
-24.02971485,-196.5857019,40680
-24.01063003,-196.5857019,40681
-23.98697704,-196.5857019,40682
-23.99002786,-196.5857019,40683
-24.00104648,-196.5857019,40684
-24.01481261,-196.5857019,40685
-24.00838993,-196.5857019,40686
-24.01144317,-196.5857019,40687
-24.00710624,-196.5857019,40688
-24.01843524,-196.5857019,40689
-24.02350159,-196.5857019,40690
-24.03323482,-196.5857019,40691
-24.01769792,-196.5857019,40692
-24.01812301,-196.5857019,40693
-24.01607858,-196.5857019,40694
-24.01916214,-196.5857019,40695
-24.00435096,-196.5857019,40696
-24.00683265,-196.5857019,40697
-24.01350484,-196.5857019,40698
-24.01968724,-196.5857019,40699
-24.02642758,-196.5857019,40700
-24.03264193,-196.5857019,40701
-24.03053913,-196.5857019,40702
-24.01983522,-196.5857019,40703
-24.0157218,-196.5857019,40704
-24.00989708,-196.5857019,40705
-24.01452396,-196.5857019,40706
-24.00982508,-196.5857019,40707
-24.00238427,-196.5857019,40708
-23.99474804,-196.5857019,40709
-24.01927278,-196.5857019,40710
-24.02836695,-196.5857019,40711
-24.00456468,-196.5857019,40712
-24.01701783,-196.5857019,40713
-24.01259494,-196.5857019,40714
-24.02033382,-196.5857019,40715
-24.01923114,-196.5857019,40716
-24.02424159,-196.5857019,40717
-24.01580513,-196.5857019,40718
-24.02278609,-196.5857019,40719
-24.02209343,-196.5857019,40720
-24.01897371,-196.5857019,40721
-24.01501281,-196.5857019,40722
-24.00617356,-196.5857019,40723
-24.00910631,-196.5857019,40724
-24.00647217,-196.5857019,40725
-24.0088179,-196.5857019,40726
-24.01693884,-196.5857019,40727
-24.01854472,-196.5857019,40728
-24.00961603,-196.5857019,40729
-24.00485119,-196.5857019,40730
-24.01286469,-196.5857019,40731
-24.02224529,-196.5857019,40732
-24.02178761,-196.5857019,40733
-24.01257785,-196.5857019,40734
-24.02223193,-196.5857019,40735
-24.01926228,-196.5857019,40736
-24.01714883,-196.5857019,40737
-24.00852865,-196.5857019,40738
-23.8240591,-196.5857019,40739
-23.86511987,-196.5857019,40740
-23.92221305,-196.5857019,40741
-23.97592077,-196.5857019,40742
-23.99887879,-196.5857019,40743
-23.98424398,-196.5857019,40744
-23.99651313,-196.5857019,40745
-24.00101064,-196.5857019,40746
-24.00762,-196.5857019,40747
-24.00852615,-196.5857019,40748
-24.01521277,-196.5857019,40749
-24.01494232,-196.5857019,40750
-24.01728191,-196.5857019,40751
-24.06760591,-196.5857019,40752
-24.07370058,-196.5857019,40753
-24.03194929,-196.5857019,40754
-24.01844359,-196.5857019,40755
-24.00457271,-196.5857019,40756
-24.00532574,-196.5857019,40757
-24.00894366,-196.5857019,40758
-24.05013127,-196.5857019,40759
-24.02025635,-196.5857019,40760
-24.05934587,-196.5857019,40761
-24.04821809,-196.5857019,40762
-24.15624597,-196.5857019,40763
-24.04528676,-196.5857019,40764
-24.03144737,-196.5857019,40765
-24.02435266,-196.5857019,40766
-24.02143096,-196.5857019,40767
-24.01809604,-196.5857019,40768
-24.01892431,-196.5857019,40769
-24.01510715,-196.5857019,40770
-24.00528273,-196.5857019,40771
-24.0018857,-196.5857019,40772
-24.01014434,-196.5857019,40773
-24.01038156,-196.5857019,40774
-24.01105985,-196.5857019,40775
-24.02464777,-196.5857019,40776
-24.01491278,-196.5857019,40777
-24.010207,-196.5857019,40778
-24.05457644,-196.5857019,40779
-24.03703791,-196.5857019,40780
-24.04962195,-196.5857019,40781
-24.05398342,-196.5857019,40782
-24.05417075,-196.5857019,40783
-24.03373866,-196.5857019,40784
-24.03904879,-196.5857019,40785
-24.04245172,-196.5857019,40786
-24.03279165,-196.5857019,40787
-24.02221157,-196.5857019,40788
-24.02279651,-196.5857019,40789
-24.0081574,-196.5857019,40790
-24.02482929,-196.5857019,40791
-24.02437417,-196.5857019,40792
-24.01556028,-196.5857019,40793
-24.03364938,-196.5857019,40794
-24.03287987,-196.5857019,40795
-24.02196428,-196.5857019,40796
-24.0150415,-196.5857019,40797
-24.01976661,-196.5857019,40798
-24.02795939,-196.5857019,40799
-24.0241463,-196.5857019,40800
-24.01875777,-196.5857019,40801
-23.98191158,-196.5857019,40802
-24.00014781,-196.5857019,40803
-24.01133656,-196.5857019,40804
-24.02248766,-196.5857019,40805
-23.829094,-196.5857019,40806
-23.84180763,-196.5857019,40807
-23.95980489,-196.5857019,40808
-23.97070153,-196.5857019,40809
-23.87040792,-196.5857019,40810
-23.87725345,-196.5857019,40811
-23.92714793,-196.5857019,40812
-23.98087256,-196.5857019,40813
-23.98906115,-196.5857019,40814
-23.96361776,-196.5857019,40815
-23.99068932,-196.5857019,40816
-23.9826055,-196.5857019,40817
-23.95004079,-196.5857019,40818
-23.9584591,-196.5857019,40819
-23.98532298,-196.5857019,40820
-23.99986147,-196.5857019,40821
-23.97096537,-196.5857019,40822
-23.97853479,-196.5857019,40823
-24.01242349,-196.5857019,40824
-24.01278248,-196.5857019,40825
-24.00691087,-196.5857019,40826
-24.01857545,-196.5857019,40827
-24.02811492,-196.5857019,40828
-24.01588214,-196.5857019,40829
-24.01290243,-196.5857019,40830
-24.01228429,-196.5857019,40831
-23.99685797,-196.5857019,40832
-24.00321583,-196.5857019,40833
-23.99923934,-196.5857019,40834
-24.00295185,-196.5857019,40835
-24.00456954,-196.5857019,40836
-23.99386136,-196.5857019,40837
-23.99169217,-196.5857019,40838
-23.99930201,-196.5857019,40839
-23.97134929,-196.5857019,40840
-23.99753076,-196.5857019,40841
-23.99556066,-196.5857019,40842
-23.98426694,-196.5857019,40843
-23.99290657,-196.5857019,40844
-24.01530775,-196.5857019,40845
-24.00124268,-196.5857019,40846
-24.00038353,-196.5857019,40847
-24.06290896,-196.5857019,40848
-24.01271221,-196.5857019,40849
-23.9945147,-196.5857019,40850
-23.99070457,-196.5857019,40851
-23.99948289,-196.5857019,40852
-24.01776833,-196.5857019,40853
-24.01086135,-196.5857019,40854
-24.00689116,-196.5857019,40855
-24.0119262,-196.5857019,40856
-24.00108278,-196.5857019,40857
-23.74500318,-196.5857019,40858
-23.77469992,-196.5857019,40859
-23.91198497,-196.5857019,40860
-23.97601811,-196.5857019,40861
-23.98742353,-196.5857019,40862
-23.9847845,-196.5857019,40863
-23.99059448,-196.5857019,40864
-23.99668177,-196.5857019,40865
-24.00056511,-196.5857019,40866
-23.99536169,-196.5857019,40867
-24.00589603,-196.5857019,40868
-24.00047843,-196.5857019,40869
-24.00283631,-196.5857019,40870
-24.00281614,-196.5857019,40871
-24.00394663,-196.5857019,40872
-24.00031273,-196.5857019,40873
-24.00676916,-196.5857019,40874
-23.99490049,-196.5857019,40875
-24.00099305,-196.5857019,40876
-23.91112255,-196.5857019,40877
-23.9853314,-196.5857019,40878
-24.00750191,-196.5857019,40879
-23.99097951,-196.5857019,40880
-23.98663779,-196.5857019,40881
-23.99619604,-196.5857019,40882
-24.00139339,-196.5857019,40883
-23.9935284,-196.5857019,40884
-23.99755776,-196.5857019,40885
-24.00165311,-196.5857019,40886
-23.99373371,-196.5857019,40887
-23.98860263,-196.5857019,40888
-23.93982994,-196.5857019,40889
-23.93822201,-196.5857019,40890
-23.95094312,-196.5857019,40891
-23.96613993,-196.5857019,40892
-23.97254196,-196.5857019,40893
-23.98016777,-196.5857019,40894
-23.98657598,-196.5857019,40895
-23.99046066,-196.5857019,40896
-23.97831528,-196.5857019,40897
-23.98396964,-196.5857019,40898
-23.95806414,-196.5857019,40899
-23.96728306,-196.5857019,40900
-23.98151277,-196.5857019,40901
-23.98629519,-196.5857019,40902
-23.98329253,-196.5857019,40903
-23.98189214,-196.5857019,40904
-23.9889421,-196.5857019,40905
-23.98759545,-196.5857019,40906
-23.99559788,-196.5857019,40907
-23.99447988,-196.5857019,40908
-24.00322114,-196.5857019,40909
-24.0085634,-196.5857019,40910
-24.01267229,-196.5857019,40911
-24.00185785,-196.5857019,40912
-23.99931742,-196.5857019,40913
-23.99681662,-196.5857019,40914
-23.99908578,-196.5857019,40915
-23.99600361,-196.5857019,40916
-23.66341763,-196.5857019,40917
-23.78492712,-196.5857019,40918
-23.7715368,-196.5857019,40919
-23.83844516,-196.5857019,40920
-23.93059299,-196.5857019,40921
-23.9804724,-196.5857019,40922
-23.9912564,-196.5857019,40923
-23.99434729,-196.5857019,40924
-23.99756929,-196.5857019,40925
-23.99058874,-196.5857019,40926
-23.99147692,-196.5857019,40927
-23.99912546,-196.5857019,40928
-24.01229488,-196.5857019,40929
-24.01078785,-196.5857019,40930
-24.00924029,-196.5857019,40931
-24.01160403,-196.5857019,40932
-24.01407314,-196.5857019,40933
-24.00998379,-196.5857019,40934
-23.99657146,-196.5857019,40935
-24.00233362,-196.5857019,40936
-23.99953252,-196.5857019,40937
-24.00345006,-196.5857019,40938
-23.99775797,-196.5857019,40939
-24.00088494,-196.5857019,40940
-24.00485898,-196.5857019,40941
-23.99291507,-196.5857019,40942
-23.99322721,-196.5857019,40943
-24.00059712,-196.5857019,40944
-24.00585546,-196.5857019,40945
-24.00164133,-196.5857019,40946
-23.99283688,-196.5857019,40947
-23.99818744,-196.5857019,40948
-23.99229885,-196.5857019,40949
-23.99399636,-196.5857019,40950
-23.99879471,-196.5857019,40951
-24.0007249,-196.5857019,40952
-24.00268479,-196.5857019,40953
-24.00591744,-196.5857019,40954
-23.99680467,-196.5857019,40955
-23.99128499,-196.5857019,40956
-23.99464024,-196.5857019,40957
-23.99183242,-196.5857019,40958
-24.00628901,-196.5857019,40959
-24.00358684,-196.5857019,40960
-23.98547745,-196.5857019,40961
-23.9681002,-196.5857019,40962
-23.98080454,-196.5857019,40963
-23.84926406,-196.5857019,40964
-23.82732401,-196.5857019,40965
-23.84074587,-196.5857019,40966
-23.93108648,-196.5857019,40967
-23.95828166,-196.5857019,40968
-23.97820012,-196.5857019,40969
-23.9874321,-196.5857019,40970
-24.00248545,-196.5857019,40971
-24.00651794,-196.5857019,40972
-24.00001158,-196.5857019,40973
-23.99968621,-196.5857019,40974
-24.00260327,-196.5857019,40975
-24.00034819,-196.5857019,40976
-23.98831612,-196.5857019,40977
-23.99275222,-196.5857019,40978
-23.997973,-196.5857019,40979
-23.99056198,-196.5857019,40980
-23.99757532,-196.5857019,40981
-23.9928263,-196.5857019,40982
-23.98353419,-196.5857019,40983
-23.99524739,-196.5857019,40984
-23.9971419,-196.5857019,40985
-24.00134483,-196.5857019,40986
-24.00140335,-196.5857019,40987
-23.99720356,-196.5857019,40988
-23.99660774,-196.5857019,40989
-23.95896784,-196.5857019,40990
-23.97635631,-196.5857019,40991
-23.98746769,-196.5857019,40992
-23.99471533,-196.5857019,40993
-23.99772855,-196.5857019,40994
-23.99548346,-196.5857019,40995
-23.99332288,-196.5857019,40996
-23.99567724,-196.5857019,40997
-23.99844046,-196.5857019,40998
-23.99746391,-196.5857019,40999
-23.99753466,-196.5857019,41000
-23.99920049,-196.5857019,41001
-23.97480275,-196.5857019,41002
-23.96822189,-196.5857019,41003
-23.98673271,-196.5857019,41004
-23.98603976,-196.5857019,41005
-23.98847914,-196.5857019,41006
-23.98613465,-196.5857019,41007
-23.98689972,-196.5857019,41008
-23.72416781,-196.5857019,41009
-23.91127067,-196.5857019,41010
-23.92615144,-196.5857019,41011
-23.97565791,-196.5857019,41012
-23.97784825,-196.5857019,41013
-23.98736506,-196.5857019,41014
-23.99185816,-196.5857019,41015
-23.99268709,-196.5857019,41016
-23.99745447,-196.5857019,41017
-23.98341511,-196.5857019,41018
-23.98438089,-196.5857019,41019
-23.98326414,-196.5857019,41020
-23.98565005,-196.5857019,41021
-23.99652339,-196.5857019,41022
-23.99706162,-196.5857019,41023
